"total_points","was_home","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","transfers_in","transfers_out","Player ID","xG","xA","Matchday","Date","Away Team","Home Team","Away Team Strength","Home Team Strength","Away Team Score","Home Team Score"
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",34,42,411,"0.00","0.00",3,2024-09-01,"Spurs","Newcastle",3,4,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",35,49,411,"0.00","0.00",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",14,25,411,"0.00","0.00",5,2024-09-21,"Newcastle","Fulham",4,3,1,3
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,412,"0.00","0.00",1,2024-08-17,"Southampton","Newcastle",2,4,0,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",99,1566,412,"0.00","0.00",2,2024-08-25,"Newcastle","Bournemouth",4,3,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",147,1295,412,"0.00","0.00",3,2024-09-01,"Spurs","Newcastle",3,4,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",205,1061,412,"0.00","0.00",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",95,545,412,"0.00","0.00",5,2024-09-21,"Newcastle","Fulham",4,3,1,3
9,TRUE,90,0,0,1,0,0,0,0,0,0,3,2,27,25.2,0,0,2.5,1,"0.00","0.00","0.00","1.77",0,0,413,"0.00","0.00",1,2024-08-17,"Southampton","Newcastle",2,4,0,1
3,FALSE,90,0,0,0,1,0,0,0,0,0,3,0,14,25.6,0,0,2.6,1,"0.00","0.00","0.00","2.23",181570,30113,413,"0.00","0.00",2,2024-08-25,"Newcastle","Bournemouth",4,3,1,1
4,TRUE,90,0,0,0,1,0,0,0,0,0,6,0,16,34.8,0,0,3.5,1,"0.00","0.00","0.00","1.26",77529,107792,413,"0.00","0.00",3,2024-09-01,"Spurs","Newcastle",3,4,1,2
3,FALSE,90,0,0,0,1,0,0,0,0,0,4,0,12,33.6,0,0,3.4,1,"0.00","0.00","0.00","0.99",136366,88908,413,"0.00","0.00",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
3,FALSE,90,0,0,0,3,0,0,0,0,0,8,0,9,53.6,0,0,5.4,1,"0.00","0.00","0.00","2.36",39791,41682,413,"0.00","0.00",5,2024-09-21,"Newcastle","Fulham",4,3,1,3
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,414,"0.00","0.00",1,2024-08-17,"Southampton","Newcastle",2,4,0,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1317,1236,414,"0.00","0.00",2,2024-08-25,"Newcastle","Bournemouth",4,3,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2575,1591,414,"0.00","0.00",3,2024-09-01,"Spurs","Newcastle",3,4,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2248,1862,414,"0.00","0.00",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",842,955,414,"0.00","0.00",5,2024-09-21,"Newcastle","Fulham",4,3,1,3
-2,TRUE,27,0,0,0,0,0,0,0,0,1,0,0,-8,0,0.3,5,0.1,1,"0.04","0.00","0.04","0.20",0,0,415,"0.44","0.04",1,2024-08-17,"Southampton","Newcastle",2,4,0,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",306,75474,415,"0.44","0.04",2,2024-08-25,"Newcastle","Bournemouth",4,3,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",318,32164,415,"0.44","0.04",3,2024-09-01,"Spurs","Newcastle",3,4,1,2
8,FALSE,90,1,0,0,1,0,0,0,0,0,0,0,24,46.8,1.3,10,5.8,1,"0.10","0.01","0.11","0.99",7806,11572,415,"0.44","0.04",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
