"Player ID","First Name","Second Name","Team","Position","Current Cost","Total Points","Bonus Points","Selected %","Goals Scored","Assists","Minutes","Clean Sheets","Goals Conceded","Own Goals","Penalties Saveed","Penalties Missed","Yellow Cards","Red Cards","Saves","Starts","xG","xA","xG Involvements","xG Conceded","Corners and Indirect Freekicks Order","Direct Freekicks Order","Penalties Order","Form"
138,"Mark","O’Mahony","Brighton","Forward",4.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
139,"Odeluga","Offiah","Brighton","Defender",4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
140,"Cameron","Peupion","Brighton","Midfielder",4.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
141,"Jeremy","Sarmiento Morante","Brighton","Midfielder",4.9,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
142,"Jason","Steele","Brighton","Goalkeeper",4.5,9,1,2.1,0,0,180,1,1,0,0,0,0,0,3,2,"0.00","0.00","0.00","1.88",NA,NA,NA,0.5
143,"Deniz","Undav","Brighton","Forward",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
144,"Jan Paul","van Hecke","Brighton","Defender",4.5,15,0,0.8,0,0,360,2,2,0,0,0,1,0,0,4,"0.05","0.08","0.13","4.31",NA,NA,NA,2.2
145,"Joël","Veltman","Brighton","Defender",4.5,19,4,3.7,0,0,341,2,2,0,0,0,1,0,0,4,"0.05","0.48","0.53","3.36",NA,NA,NA,2.8
146,"Bart","Verbruggen","Brighton","Goalkeeper",4.5,9,0,2.2,0,0,180,1,1,0,0,0,1,0,7,2,"0.00","0.00","0.00","2.43",NA,NA,NA,2.2
147,"Adam","Webster","Brighton","Defender",4.4,1,0,0.1,0,0,14,0,0,0,0,0,0,0,0,0,"0.00","0.02","0.02","0.00",NA,NA,NA,0
148,"Danny","Welbeck","Brighton","Forward",5.8,25,6,19,2,1,336,2,2,0,0,0,0,0,0,4,"1.59","0.20","1.79","4.20",NA,3,3,3.2
149,"Mats","Wieffer","Brighton","Midfielder",4.9,6,0,0.1,0,1,90,1,0,0,0,0,0,0,0,1,"0.00","0.02","0.02","0.45",NA,NA,NA,0
595,"Brajan","Gruda","Brighton","Midfielder",5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
600,"Yasin","Ayari","Brighton","Midfielder",5,7,0,0,0,0,165,1,1,0,0,0,0,0,0,1,"0.52","0.39","0.91","2.32",NA,NA,NA,1.5
601,"Andrew","Moran","Brighton","Midfielder",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
615,"Carl","Rushworth","Brighton","Goalkeeper",4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
618,"Georginio","Rutter","Brighton","Midfielder",5.5,5,0,0.1,0,0,85,1,0,0,0,0,0,0,0,1,"0.54","0.11","0.65","1.25",NA,NA,NA,1.2
628,"Ferdi","Kadioglu","Brighton","Defender",4.5,1,0,0.2,0,0,23,0,0,0,0,0,0,0,0,0,"0.03","0.02","0.05","0.14",NA,NA,NA,0.3
629,"Matt","O'Riley","Brighton","Midfielder",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
150,"Andrey","Nascimento dos Santos","Chelsea","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
151,"Ângelo Gabriel","Borges Damaceno","Chelsea","Midfielder",4.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
153,"Benoît","Badiashile","Chelsea","Defender",4.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
154,"Lucas","Bergström","Chelsea","Goalkeeper",4,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
155,"Marcus","Bettinelli","Chelsea","Goalkeeper",4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
157,"Moisés","Caicedo Corozo","Chelsea","Midfielder",4.9,14,0,0.7,0,1,435,2,5,0,0,0,1,0,0,5,"0.13","0.62","0.75","5.64",NA,NA,NA,3.2
158,"Cesare","Casadei","Chelsea","Midfielder",4.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
160,"Ben","Chilwell","Chelsea","Defender",4.8,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
161,"Carney","Chukwuemeka","Chelsea","Midfielder",4.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
162,"Levi","Colwill","Chelsea","Defender",4.5,16,1,1.8,0,0,450,2,5,0,0,0,1,0,0,5,"0.18","0.48","0.66","5.76",NA,NA,NA,3.8
163,"Marc","Cucurella Saseta","Chelsea","Defender",5,14,0,6.1,0,0,431,2,4,0,0,0,3,0,0,5,"0.00","0.24","0.24","5.56",NA,NA,NA,3
164,"David Datro","Fofana","Chelsea","Forward",5.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
165,"Deivid Washington","de Souza Eugênio","Chelsea","Forward",5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
166,"Kiernan","Dewsbury-Hall","Chelsea","Midfielder",5.8,3,0,0.2,0,0,44,0,1,0,0,0,0,0,0,0,"0.00","0.03","0.03","0.34",NA,NA,NA,0.5
167,"Axel","Disasi","Chelsea","Defender",4.4,7,0,0.4,0,0,94,1,0,0,0,0,0,0,0,1,"0.00","0.00","0.00","1.90",NA,NA,NA,1.8
168,"Enzo","Fernández","Chelsea","Midfielder",5,9,0,1.5,0,0,353,1,5,0,0,0,0,0,0,4,"0.22","0.33","0.55","3.87",1,5,4,1.8
169,"Conor","Gallagher","Chelsea","Midfielder",5.9,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
170,"Alfie","Gilchrist","Chelsea","Defender",4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
171,"Malo","Gusto","Chelsea","Defender",4.9,3,0,1.6,0,0,253,0,5,0,0,0,1,0,0,3,"0.03","0.11","0.14","2.82",NA,NA,NA,0.5
172,"Reece","James","Chelsea","Defender",5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",4,2,NA,0
173,"Omari","Kellyman","Chelsea","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
174,"Roméo","Lavia","Chelsea","Midfielder",4.5,2,0,0.9,0,0,65,0,1,0,0,0,0,0,0,1,"0.00","0.18","0.18","0.66",NA,NA,NA,0
175,"Romelu","Lukaku Bolingoli","Chelsea","Forward",6.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
176,"Malang","Sarr","Chelsea","Defender",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
177,"Noni","Madueke","Chelsea","Midfielder",6.6,28,3,11.9,3,0,325,2,3,0,0,0,0,0,0,4,"1.40","0.16","1.56","4.57",NA,NA,3,7
178,"Marc","Guiu Paz","Chelsea","Forward",4.9,1,0,0.7,0,0,24,0,1,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.11",NA,NA,NA,0
179,"Mykhailo","Mudryk","Chelsea","Midfielder",6.3,2,0,0.3,0,0,61,0,2,0,0,0,0,0,0,1,"0.00","0.16","0.16","2.06",NA,NA,NA,0.5
180,"Nicolas","Jackson","Chelsea","Forward",7.7,35,5,8.9,4,2,363,2,4,0,0,0,2,0,0,5,"3.05","0.14","3.19","5.02",NA,NA,NA,8.2
181,"Christopher","Nkunku","Chelsea","Midfielder",6.2,11,1,4.6,1,0,105,0,1,0,0,0,0,0,0,1,"1.04","0.14","1.18","1.47",NA,NA,2,2.5
182,"Cole","Palmer","Chelsea","Midfielder",10.6,36,4,39.7,2,4,415,2,5,0,0,0,2,0,0,5,"1.27","1.07","2.34","5.36",2,1,1,8.5
183,"Đorđe","Petrović","Chelsea","Goalkeeper",4.4,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
184,"Renato","Palma Veiga","Chelsea","Midfielder",4.5,4,0,0.3,0,0,107,1,1,0,0,0,1,0,0,1,"0.04","0.01","0.05","1.98",NA,NA,NA,0.8
185,"Robert","Sánchez","Chelsea","Goalkeeper",4.6,30,5,7.2,0,0,450,2,5,0,1,0,1,0,21,5,"0.00","0.00","0.00","5.76",NA,NA,NA,7
187,"Tosin","Adarabioyo","Chelsea","Defender",4.4,7,0,0.2,0,0,118,1,0,0,0,0,0,0,0,1,"0.00","0.00","0.00","1.07",NA,NA,NA,1.8
189,"Wesley","Fofana","Chelsea","Defender",4.5,10,2,0.7,0,0,416,1,5,0,0,0,3,0,0,5,"0.04","0.08","0.12","5.41",NA,NA,NA,2.2
386,"Jadon","Sancho","Chelsea","Midfielder",6.3,7,0,1,0,2,101,0,0,0,0,0,1,0,0,1,"0.00","0.35","0.35","0.98",NA,NA,NA,1.8
560,"Pedro","Lomba Neto","Chelsea","Midfielder",6.3,7,0,0.8,0,1,212,0,2,0,0,0,1,0,0,2,"0.04","0.28","0.32","2.05",3,NA,NA,1.5
575,"Caleb","Wiley","Chelsea","Defender",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
581,"Filip","Jørgensen","Chelsea","Goalkeeper",4.3,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
621,"João","Félix Sequeira","Chelsea","Midfielder",6.4,8,0,0.8,1,0,109,0,0,0,0,0,1,0,0,0,"0.42","0.09","0.51","0.93",NA,NA,NA,2
11,"Eddie","Nketiah","Crystal Palace","Forward",5.9,4,0,1,0,0,155,1,2,0,0,0,0,0,0,2,"0.44","0.24","0.68","2.85",NA,NA,NA,1
159,"Trevoh","Chalobah","Crystal Palace","Defender",4.4,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
190,"Naouirou","Ahamada","Crystal Palace","Midfielder",4.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
193,"Cheick","Doucouré","Crystal Palace","Midfielder",4.9,6,0,0.1,0,1,91,0,1,0,0,0,0,0,0,1,"0.04","0.01","0.05","1.31",NA,NA,NA,1.2
194,"Chris","Richards","Crystal Palace","Defender",4.5,9,0,0.2,0,0,343,1,5,0,0,0,1,0,0,4,"0.12","0.01","0.13","6.63",NA,NA,NA,2.2
195,"Chadi","Riad Dnanou","Crystal Palace","Defender",4.4,1,0,0.1,0,0,90,0,2,0,0,0,0,0,0,1,"0.00","0.02","0.02","1.39",NA,NA,NA,0.2
196,"Nathaniel","Clyne","Crystal Palace","Defender",4.4,3,0,0.1,0,0,153,0,3,0,0,0,0,0,0,2,"0.00","0.02","0.02","3.49",NA,NA,NA,0.8
197,"Malcolm","Ebiowei","Crystal Palace","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
199,"Eberechi","Eze","Crystal Palace","Midfielder",6.9,19,3,24,1,0,450,1,7,0,0,0,0,0,0,5,"2.04","0.75","2.79","8.12",1,1,2,4.2
200,"Marc","Guéhi","Crystal Palace","Defender",4.5,10,0,5.5,0,0,450,1,7,0,0,0,1,0,0,5,"0.00","0.10","0.10","8.12",NA,NA,NA,2.5
201,"Dean","Henderson","Crystal Palace","Goalkeeper",4.5,17,2,12.9,0,0,450,1,7,0,0,0,1,0,19,5,"0.00","0.00","0.00","8.12",NA,NA,NA,3.8
202,"Rob","Holding","Crystal Palace","Defender",4.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
203,"Will","Hughes","Crystal Palace","Midfielder",4.9,3,0,0,0,0,201,0,4,0,0,0,2,0,0,2,"0.04","0.08","0.12","3.81",5,NA,NA,0.2
205,"Daichi","Kamada","Crystal Palace","Midfielder",5.3,8,0,0.2,0,0,299,1,4,0,0,0,1,0,0,3,"0.21","0.15","0.36","4.83",NA,NA,NA,1.8
206,"Jefferson","Lerma Solís","Crystal Palace","Midfielder",4.9,4,0,0.1,0,0,123,1,1,0,0,0,1,0,0,1,"0.06","0.33","0.39","2.02",NA,NA,NA,0.8
207,"Jean-Philippe","Mateta","Crystal Palace","Forward",7.4,19,3,4.7,2,0,338,0,6,0,0,0,0,0,0,5,"1.68","0.25","1.93","6.39",NA,NA,1,4.5
208,"Matheus","França de Oliveira","Crystal Palace","Midfielder",4.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
209,"Remi","Matthews","Crystal Palace","Goalkeeper",4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
210,"Tyrick","Mitchell","Crystal Palace","Defender",4.9,14,0,1.7,0,1,448,1,7,0,0,0,0,0,0,5,"0.24","0.95","1.19","8.12",NA,NA,NA,3.2
211,"Daniel","Muñoz","Crystal Palace","Defender",4.9,13,0,2.9,0,1,440,1,7,0,0,0,1,0,0,5,"0.15","0.33","0.48","8.11",NA,NA,NA,2.2
212,"David","Ozoh","Crystal Palace","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
213,"Jesurun","Rak-Sakyi","Crystal Palace","Midfielder",4.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
214,"Jeffrey","Schlupp","Crystal Palace","Midfielder",4.9,4,0,0.1,0,0,13,0,0,0,0,0,0,0,0,0,"0.00","0.03","0.03","0.55",NA,NA,NA,1
215,"Joel","Ward","Crystal Palace","Defender",4.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
216,"Adam","Wharton","Crystal Palace","Midfielder",4.9,9,0,0.4,0,0,388,0,6,0,0,0,0,0,0,5,"0.13","0.34","0.47","6.93",4,NA,NA,1.8
445,"Matt","Turner","Crystal Palace","Goalkeeper",4,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
585,"Ismaïla","Sarr","Crystal Palace","Midfielder",5.8,8,0,0.2,0,1,100,0,1,0,0,0,0,0,0,0,"0.54","0.85","1.39","1.02",NA,NA,NA,1.8
644,"Franco","Umeh-Chibueze","Crystal Palace","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
645,"Justin","Devenny","Crystal Palace","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
646,"Asher","Agbinone","Crystal Palace","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
647,"Kaden","Rodney","Crystal Palace","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
650,"Maxence","Lacroix","Crystal Palace","Defender",4.5,6,0,0,0,0,180,1,2,0,0,0,1,0,0,2,"0.03","0.04","0.07","2.87",NA,NA,NA,3
156,"Armando","Broja","Everton","Forward",5.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
217,"Abdoulaye","Doucouré","Everton","Midfielder",5.3,6,0,0.3,0,0,215,0,8,0,0,0,0,0,0,3,"0.23","0.03","0.26","5.12",NA,NA,NA,1
218,"Norberto Bercique","Gomes Betuncal","Everton","Forward",5,4,0,0.8,0,0,43,0,4,0,0,0,0,0,0,0,"0.00","0.00","0.00","1.85",NA,NA,NA,0.8
219,"Jarrad","Branthwaite","Everton","Defender",4.9,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
220,"Dominic","Calvert-Lewin","Everton","Forward",6,24,3,4.2,2,1,413,0,10,0,0,0,0,0,0,5,"1.30","0.41","1.71","7.45",NA,NA,1,5.5
221,"Séamus","Coleman","Everton","Defender",4.4,1,0,0,0,0,90,0,3,0,0,0,0,0,0,1,"0.62","0.01","0.63","2.22",NA,NA,NA,0.2
222,"Idrissa","Gueye","Everton","Midfielder",4.9,8,0,0.1,0,0,333,0,12,0,0,0,0,0,0,4,"0.20","0.08","0.28","7.48",NA,NA,NA,1.5
223,"James","Garner","Everton","Midfielder",5,3,0,0,0,0,154,0,4,0,0,0,1,0,0,1,"0.01","0.05","0.06","2.54",3,2,NA,0.8
224,"Jack","Harrison","Everton","Midfielder",5.4,8,0,0.1,0,0,322,0,10,0,0,0,0,0,0,4,"0.79","0.48","1.27","7.20",NA,NA,NA,1.5
225,"Mason","Holgate","Everton","Defender",4,1,0,0.4,0,0,5,0,1,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.07",NA,NA,NA,0
226,"Tim","Iroegbunam","Everton","Midfielder",4.5,7,0,1.4,0,0,359,0,13,0,0,0,2,0,0,4,"0.21","0.08","0.29","7.97",NA,NA,NA,1.2
227,"João","Neves Virgínia","Everton","Goalkeeper",4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
228,"Michael","Keane","Everton","Defender",4,9,0,5.5,1,0,450,0,14,0,0,0,2,0,0,5,"0.26","0.02","0.28","8.99",NA,NA,NA,2
229,"Neal","Maupay","Everton","Forward",4.9,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
230,"Dwight","McNeil","Everton","Midfielder",5.4,24,3,2.5,1,2,450,0,14,0,0,0,0,0,0,5,"0.23","2.76","2.98","8.99",1,NA,NA,5.5
231,"Vitalii","Mykolenko","Everton","Defender",4.4,3,0,4.4,0,0,295,0,10,0,0,0,0,0,0,4,"0.00","0.06","0.06","6.45",NA,NA,NA,0.5
232,"Iliman","Ndiaye","Everton","Forward",5.4,13,2,0.3,1,0,302,1,7,0,0,0,1,0,0,3,"0.47","0.13","0.60","4.27",NA,NA,NA,3
234,"Nathan","Patterson","Everton","Defender",4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
235,"Jordan","Pickford","Everton","Goalkeeper",4.8,8,0,9.1,0,0,450,0,14,0,0,0,0,0,14,5,"0.00","0.04","0.04","8.99",NA,NA,NA,1.8
236,"James","Tarkowski","Everton","Defender",4.8,4,0,1.1,0,0,450,0,14,0,0,0,1,0,0,5,"0.37","0.23","0.60","8.99",NA,NA,NA,1
237,"Youssef","Ramalho Chermiti","Everton","Forward",4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
238,"Ashley","Young","Everton","Defender",4.5,4,1,0.2,0,1,245,0,7,0,0,0,1,1,0,3,"0.00","0.34","0.34","4.14",NA,1,NA,1.5
577,"Jesper","Lindstrøm","Everton","Midfielder",5.3,5,0,0.1,0,0,103,1,2,0,0,0,0,0,0,1,"0.51","0.06","0.57","1.32",NA,NA,NA,1.2
582,"Jake","O'Brien","Everton","Defender",4.8,0,0,0.2,0,0,26,0,1,0,0,0,1,0,0,0,"0.00","0.00","0.00","0.72",NA,NA,NA,0
603,"Harrison","Armstrong","Everton","Midfielder",4.5,1,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0.2
614,"Jenson","Metcalfe","Everton","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
624,"Asmir","Begovic","Everton","Goalkeeper",4,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
627,"Roman","Dixon","Everton","Defender",4,0,0,0.1,0,0,90,0,4,0,0,0,0,0,0,1,"0.00","0.00","0.00","2.43",NA,NA,NA,0
651,"Orel","Mangala","Everton","Midfielder",5,3,0,0,0,0,116,0,2,0,0,0,0,0,0,1,"0.09","0.06","0.15","1.51",NA,NA,NA,1.5
10,"Reiss","Nelson","Fulham","Midfielder",5,7,0,0.1,1,0,42,0,1,0,0,0,1,0,0,0,"0.39","0.06","0.45","0.64",NA,NA,NA,1.8
19,"Emile","Smith Rowe","Fulham","Midfielder",5.7,31,6,28.1,2,1,357,2,3,0,0,0,0,0,0,5,"1.33","0.72","2.05","3.78",NA,NA,NA,7
191,"Joachim","Andersen","Fulham","Defender",4.4,4,0,10.6,0,0,270,0,4,0,0,0,1,0,0,3,"0.11","0.04","0.15","3.79",NA,NA,NA,1
239,"Adama","Traoré","Fulham","Midfielder",5.1,23,3,3.7,1,2,398,1,4,0,0,0,2,0,0,5,"1.12","1.43","2.55","4.28",NA,NA,NA,5
240,"Andreas","Hoelgebaum Pereira","Fulham","Midfielder",5.4,9,0,2.2,0,0,412,1,4,0,0,0,2,0,0,5,"0.32","1.12","1.44","3.47",1,1,2,2
241,"Calvin","Bassey","Fulham","Defender",4.5,9,0,0.4,0,0,450,0,5,0,0,0,1,0,0,5,"0.18","0.03","0.21","5.69",NA,NA,NA,2
242,"Steven","Benda","Fulham","Goalkeeper",4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
243,"Tom","Cairney","Fulham","Midfielder",4.9,2,0,0,0,0,67,0,2,0,0,0,2,0,0,0,"0.00","0.18","0.18","1.63",NA,NA,NA,0.5
244,"Timothy","Castagne","Fulham","Defender",4.3,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
245,"Issa","Diop","Fulham","Defender",4.5,7,0,0.3,0,0,276,0,3,0,0,0,0,0,0,3,"0.17","0.02","0.19","3.78",NA,NA,NA,1.2
246,"Luke","Harris","Fulham","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
247,"Alex","Iwobi","Fulham","Midfielder",5.5,20,1,1.1,1,1,421,1,4,0,0,0,0,0,0,5,"0.68","0.95","1.63","5.26",NA,NA,NA,4.5
248,"Bernd","Leno","Fulham","Goalkeeper",5,13,0,2.7,0,0,450,0,5,0,0,0,1,0,15,5,"0.00","0.00","0.00","5.69",NA,NA,NA,2.5
249,"Saša","Lukić","Fulham","Midfielder",5,7,0,0.1,0,0,376,1,3,0,0,0,3,0,0,5,"0.00","0.13","0.13","3.26",NA,NA,3,1.2
250,"Kevin","Mbabu","Fulham","Defender",4,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
251,"Rodrigo","Muniz Carvalho","Fulham","Forward",6,11,0,5,0,1,267,1,3,0,0,0,0,0,0,3,"1.24","0.03","1.26","3.01",NA,NA,NA,2.2
252,"Raúl","Jiménez","Fulham","Forward",5.4,20,5,1.1,2,0,178,1,2,0,0,0,0,0,0,2,"0.82","0.06","0.88","2.69",NA,NA,1,4.8
253,"Tim","Ream","Fulham","Defender",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
254,"Harrison","Reed","Fulham","Midfielder",4.9,4,0,0,0,0,35,0,1,0,0,0,1,0,0,0,"0.00","0.09","0.09","2.24",NA,NA,NA,0.8
255,"Antonee","Robinson","Fulham","Defender",4.7,17,2,17.3,0,2,450,0,5,0,0,0,1,0,0,5,"0.06","0.38","0.44","5.69",NA,NA,NA,3.8
256,"Jay","Stansfield","Fulham","Forward",5,1,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.67",NA,NA,NA,0
257,"Kenny","Tete","Fulham","Defender",4.5,9,0,0.4,0,0,450,0,5,0,0,0,1,0,0,5,"0.70","0.07","0.77","5.69",NA,NA,NA,1.8
258,"Carlos Vinícius","Alves Morais","Fulham","Forward",5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
259,"Harry","Wilson","Fulham","Midfielder",5.3,2,0,0.1,0,0,36,0,1,0,0,0,1,0,0,0,"0.00","0.02","0.02","1.23",3,3,NA,0.2
579,"Ryan","Sessegnon","Fulham","Defender",4.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
586,"Jorge","Cuenca Barreno","Fulham","Defender",4.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
604,"Josh","King","Fulham","Midfielder",4.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
605,"Martial","Godo","Fulham","Midfielder",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
622,"Sander","Berge","Fulham","Midfielder",5,3,0,0,0,0,87,0,2,0,0,0,0,0,0,0,"0.00","0.02","0.02","1.76",NA,NA,NA,0.8
260,"Ali","Al-Hamadi","Ipswich","Forward",5,1,0,0.4,0,0,32,0,1,0,0,0,2,0,0,0,"0.00","0.02","0.02","0.66",NA,NA,2,0
261,"Elkan","Baggott","Ipswich","Defender",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
262,"Nathan","Broadhead","Ipswich","Midfielder",4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,1,3,0
263,"Cameron","Burgess","Ipswich","Defender",4,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
264,"Wes","Burns","Ipswich","Midfielder",4.9,4,1,0,0,0,187,0,1,0,0,0,1,0,0,3,"0.00","0.38","0.38","3.75",NA,NA,NA,1
265,"Conor","Chaplin","Ipswich","Midfielder",5.3,6,0,0.1,0,0,89,0,1,0,0,0,0,0,0,1,"0.00","0.02","0.02","2.12",NA,2,NA,1
266,"Harry","Clarke","Ipswich","Defender",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",NA,NA,NA,0
